         290
  Built with Packmol                                             
18    P            3.806557        5.707087       44.490591   0
18    P            2.500827        3.575184       44.482872   0
19    P            2.487210       13.710453       32.369357   0
19    P            3.726488       13.329527       30.231814   0
19    P            4.205608       10.999471       29.462867   0
19    P            5.444886       10.618545       27.325325   0
19    P            5.924007        8.288489       26.556377   0
19    P            7.163285        7.907563       24.418835   0
19    P            7.642406        5.577507       23.649887   0
19    P            8.881684        5.196582       21.512345   0
19    P            9.360805        2.866525       20.743397   0
19    P           10.600082        2.485600       18.605855   0
20    P           11.631613       17.999416        4.923407   0
20    P           10.275154       17.865216        7.019118   0
20    P            9.770001       15.640139        8.040811   0
20    P            8.413542       15.505939       10.136523   0
20    P            7.908389       13.280862       11.158216   0
20    P            6.551930       13.146662       13.253928   0
20    P            6.046777       10.921585       14.275621   0
20    P            4.690318       10.787385       16.371333   0
20    P            4.185165        8.562308       17.393026   0
20    P            2.828706        8.428108       19.488737   0
21    P           18.001395        8.028396       42.334017   0
21    P           16.687316        8.752909       40.334448   0
21    P           17.698369       10.329350       38.678366   0
21    P           16.384290       11.053863       36.678796   0
21    P           17.395343       12.630304       35.022715   0
21    P           16.081265       13.354817       33.023145   0
21    P           17.092317       14.931258       31.367064   0
21    P           15.778239       15.655771       29.367494   0
21    P           16.789291       17.232212       27.711413   0
21    P           15.475213       17.956725       25.711843   0
22    P            8.564223        5.345431       34.613767   0
22    P            7.284734        6.468686       32.783137   0
22    P            8.493594        7.402111       30.803902   0
22    P            7.214106        8.525366       28.973271   0
22    P            8.422966        9.458792       26.994036   0
22    P            7.143477       10.582046       25.163405   0
22    P            8.352337       11.515472       23.184170   0
22    P            7.072848       12.638726       21.353539   0
22    P            8.281708       13.572152       19.374304   0
22    P            7.002219       14.695406       17.543673   0
23    P           10.194211       16.883947        2.825550   0
23    P            8.928113       16.614918        4.964386   0
23    P            8.575878       14.336124        5.930320   0
23    P            7.309780       14.067096        8.069156   0
23    P            6.957544       11.788302        9.035090   0
23    P            5.691446       11.519273       11.173926   0
23    P            5.339211        9.240479       12.139860   0
23    P            4.073112        8.971450       14.278696   0
23    P            3.720877        6.692656       15.244630   0
23    P            2.454779        6.423628       17.383466   0
24    P            2.474668        2.634716        5.564772   0
24    P            4.838655        3.426333        5.751619   0
24    P            5.373955        5.848585        5.441537   0
24    P            7.737941        6.640202        5.628383   0
24    P            8.273241        9.062454        5.318301   0
24    P           10.637227        9.854071        5.505148   0
24    P           11.172527       12.276322        5.195066   0
24    P           13.536513       13.067940        5.381912   0
24    P           14.071813       15.490191        5.071830   0
24    P           16.435800       16.281808        5.258676   0
25    P           11.444944        2.834432       30.813288   0
25    P           12.230224        4.549569       29.172665   0
25    P           12.887695        3.859725       26.861422   0
25    P           13.672974        5.574861       25.220799   0
25    P           14.330445        4.885017       22.909556   0
25    P           15.115725        6.600154       21.268933   0
25    P           15.773196        5.910309       18.957690   0
25    P           16.558476        7.625446       17.317067   0
25    P           17.215947        6.935602       15.005823   0
25    P           18.001226        8.650738       13.365201   0
26    P           18.006451       13.287262       26.850461   0
26    P           17.062651       11.132540       26.004049   0
26    P           15.356336       11.147342       24.176956   0
26    P           14.412536        8.992619       23.330545   0
26    P           12.706220        9.007421       21.503452   0
26    P           11.762420        6.852699       20.657040   0
26    P           10.056104        6.867501       18.829947   0
26    P            9.112304        4.712779       17.983535   0
26    P            7.405988        4.727580       16.156443   0
26    P            6.462188        2.572858       15.310031   0
27    P            5.031940       14.963845       49.544724   0
27    P            5.818727       12.693547       48.854277   0
27    P            8.078413       12.414146       47.821922   0
27    P            8.865199       10.143849       47.131476   0
27    P           11.124885        9.864448       46.099120   0
27    P           11.911672        7.594151       45.408674   0
27    P           14.171357        7.314750       44.376319   0
27    P           14.958144        5.044452       43.685873   0
27    P           17.217829        4.765051       42.653517   0
27    P           18.004616        2.494754       41.963071   0
28    P           14.504135       18.000058       30.202386   0
28    P           13.145516       17.999932       32.300994   0
28    P           14.283655       18.000116       34.526897   0
28    P           12.925036       17.999990       36.625504   0
28    P           14.063174       18.000175       38.851407   0
28    P           12.704555       18.000049       40.950015   0
28    P           13.842693       18.000233       43.175917   0
28    P           12.484075       18.000107       45.274525   0
28    P           13.622213       18.000291       47.500427   0
28    P           12.263594       18.000165       49.599035   0
