         200
  Built with Packmol                                             
0    P           12.136484        1.691743       17.606455   0
0    P           11.790046        3.218293       15.657192   0
0    P           13.604889        4.791590       14.963589   0
0    P           13.258451        6.318139       13.014326   0
0    P           15.073293        7.891436       12.320723   0
0    P           14.726856        9.417985       10.371460   0
0    P           16.541698       10.991282        9.677857   0
0    P           16.195260       12.517832        7.728594   0
0    P           18.010102       14.091129        7.034991   0
0    P           17.663665       15.617678        5.085728   0
1    P           18.285704       17.657029       13.456652   0
1    P           17.377849       15.428662       14.135020   0
1    P           14.927341       15.148969       14.543404   0
1    P           14.019486       12.920602       15.221772   0
1    P           11.568977       12.640909       15.630157   0
1    P           10.661123       10.412542       16.308525   0
1    P            8.210614       10.132848       16.716909   0
1    P            7.302760        7.904482       17.395277   0
1    P            4.852251        7.624788       17.803662   0
1    P            3.944397        5.396422       18.482030   0
2    P            1.560967       10.890435        1.865686   0
2    P            2.797433       11.510740        3.948082   0
2    P            3.511684        9.733035        5.554199   0
2    P            4.748150       10.353340        7.636595   0
2    P            5.462402        8.575636        9.242712   0
2    P            6.698868        9.195941       11.325108   0
2    P            7.413119        7.418236       12.931225   0
2    P            8.649585        8.038541       15.013621   0
2    P            9.363836        6.260837       16.619738   0
2    P           10.600302        6.881142       18.702134   0
3    P           18.048430        3.235548        2.312408   0
3    P           16.959678        4.344745        4.270545   0
3    P           15.480770        3.023374        5.792653   0
3    P           14.392018        4.132571        7.750790   0
3    P           12.913110        2.811200        9.272898   0
3    P           11.824359        3.920396       11.231035   0
3    P           10.345450        2.599026       12.753142   0
3    P            9.256699        3.708222       14.711280   0
3    P            7.777790        2.386852       16.233387   0
3    P            6.689039        3.496048       18.191525   0
4    P           12.727650        5.833228       17.334580   0
4    P           13.327045        7.445675       15.520540   0
4    P           11.565576        8.272984       13.951212   0
4    P           12.164971        9.885431       12.137173   0
4    P           10.403503       10.712739       10.567845   0
4    P           11.002897       12.325186        8.753805   0
4    P            9.241429       13.152494        7.184477   0
4    P            9.840823       14.764942        5.370437   0
4    P            8.079355       15.592250        3.801109   0
4    P            8.678749       17.204697        1.987069   0
5    P           18.199097       14.013681        2.817124   0
5    P           17.272000       12.584902        4.647173   0
5    P           14.830278       12.050949        4.700934   0
5    P           13.903180       10.622170        6.530983   0
5    P           11.461459       10.088217        6.584744   0
5    P           10.534361        8.659438        8.414793   0
5    P            8.092639        8.125485        8.468554   0
5    P            7.165542        6.696706       10.298603   0
5    P            4.723820        6.162753       10.352364   0
5    P            3.796722        4.733974       12.182412   0
6    P           16.618466       10.147806        5.743158   0
6    P           15.759872        9.108312        7.848453   0
6    P           13.379515        8.357668        7.991402   0
6    P           12.520921        7.318174       10.096698   0
6    P           10.140564        6.567530       10.239647   0
6    P            9.281970        5.528037       12.344942   0
6    P            6.901613        4.777393       12.487891   0
6    P            6.043019        3.737899       14.593187   0
6    P            3.662662        2.987255       14.736136   0
6    P            2.804068        1.947762       16.841431   0
7    P           17.453476        1.653175        4.470461   0
7    P           18.583114        3.069290        6.193405   0
7    P           17.270046        4.772427        7.468230   0
7    P           18.399684        6.188542        9.191174   0
7    P           17.086617        7.891680       10.465998   0
7    P           18.216255        9.307795       12.188943   0
7    P           16.903188       11.010932       13.463767   0
7    P           18.032825       12.427047       15.186711   0
7    P           16.719758       14.130185       16.461536   0
7    P           17.849396       15.546300       18.184480   0
8    P           11.472311        3.462573        2.427335   0
8    P           11.430029        5.399613        4.007236   0
8    P            9.293707        6.631582        4.417577   0
8    P            9.251425        8.568622        5.997479   0
8    P            7.115103        9.800592        6.407820   0
8    P            7.072821       11.737631        7.987721   0
8    P            4.936499       12.969601        8.398062   0
8    P            4.894217       14.906641        9.977964   0
8    P            2.757896       16.138610       10.388304   0
8    P            2.715613       18.075650       11.968206   0
9    P           17.906678       16.378572       10.315420   0
9    P           16.780677       14.405399       11.358832   0
9    P           14.288657       14.344204       11.548819   0
9    P           13.162656       12.371031       12.592231   0
9    P           10.670636       12.309836       12.782218   0
9    P            9.544635       10.336663       13.825630   0
9    P            7.052616       10.275468       14.015616   0
9    P            5.926614        8.302296       15.059029   0
9    P            3.434595        8.241101       15.249015   0
9    P            2.308593        6.267928       16.292428   0
10    P            2.331451        2.370769        2.720386   0
10    P            3.158179        3.436562        4.825287   0
10    P            2.365912        5.719775        5.465012   0
10    P            3.192641        6.785568        7.569913   0
10    P            2.400374        9.068781        8.209638   0
10    P            3.227102       10.134574       10.314538   0
10    P            2.434835       12.417787       10.954264   0
10    P            3.261564       13.483580       13.059164   0
10    P            2.469297       15.766793       13.698890   0
10    P            3.296026       16.832585       15.803790   0
11    P           13.741319       18.101546       18.165091   0
11    P           11.525282       18.148199       17.008802   0
11    P           11.417151       18.102132       14.511566   0
11    P            9.201114       18.148784       13.355277   0
11    P            9.092983       18.102717       10.858042   0
11    P            6.876946       18.149370        9.701753   0
11    P            6.768815       18.103303        7.204517   0
11    P            4.552778       18.149955        6.048228   0
11    P            4.444647       18.103889        3.550992   0
11    P            2.228610       18.150541        2.394703   0
12    P            5.048865        2.127480        2.428187   0
12    P            5.452777        4.589463        2.268515   0
12    P            7.779188        5.488308        2.441402   0
12    P            8.183099        7.950291        2.281731   0
12    P           10.509510        8.849136        2.454618   0
12    P           10.913421       11.311119        2.294946   0
12    P           13.239832       12.209964        2.467834   0
12    P           13.643744       14.671948        2.308162   0
12    P           15.970154       15.570793        2.481050   0
12    P           16.374066       18.032776        2.321378   0
13    P            3.663076       18.379771       18.103776   0
13    P            6.084218       17.756817       18.103935   0
13    P            6.755296       15.348571       18.102251   0
13    P            9.176438       14.725617       18.102410   0
13    P            9.847516       12.317370       18.100726   0
13    P           12.268658       11.694417       18.100886   0
13    P           12.939735        9.286170       18.099202   0
13    P           15.360877        8.663216       18.099361   0
13    P           16.031955        6.254970       18.097677   0
13    P           18.453097        5.632016       18.097836   0
14    P           18.802203       18.292503        8.544761   0
14    P           16.310593       18.091102        8.581039   0
14    P           15.231141       16.129410        9.693041   0
14    P           12.739531       15.928009        9.729319   0
14    P           11.660079       13.966317       10.841321   0
14    P            9.168469       13.764916       10.877599   0
14    P            8.089018       11.803224       11.989601   0
14    P            5.597408       11.601823       12.025879   0
14    P            4.517956        9.640131       13.137881   0
14    P            2.026346        9.438730       13.174159   0
15    P           13.006710        9.687829        1.420802   0
15    P           14.385052        8.181149        2.863053   0
15    P           14.011482        8.131042        5.334477   0
15    P           15.389825        6.624363        6.776728   0
15    P           15.016254        6.574256        9.248152   0
15    P           16.394597        5.067576       10.690403   0
15    P           16.021026        5.017470       13.161826   0
15    P           17.399369        3.510790       14.604077   0
15    P           17.025798        3.460683       17.075501   0
15    P           18.404141        1.954004       18.517752   0
16    P            1.922912        2.391560       12.499460   0
16    P            3.525829        2.095974       10.603864   0
16    P            5.552144        3.551239       10.441836   0
16    P            7.155062        3.255652        8.546240   0
16    P            9.181377        4.710917        8.384212   0
16    P           10.784294        4.415331        6.488616   0
16    P           12.810609        5.870596        6.326588   0
16    P           14.413527        5.575009        4.430992   0
16    P           16.439842        7.030274        4.268964   0
16    P           18.042759        6.734688        2.373368   0
17    P            2.492567        7.059573        2.824938   0
